Batch_ID,Brew_Date,Beer_Style,SKU,Location,Fermentation_Time,Temperature,pH_Level,Gravity,Alcohol_Content,Bitterness,Color,Ingredient_Ratio,Volume_Produced,Total_Sales,Quality_Score,Brewhouse_Efficiency,Loss_During_Brewing,Loss_During_Fermentation,Loss_During_Bottling_Kegging
3371961,2023-06-11 15:48:07,Pilsner,Bottles,Rajajinagar,11,23.356696758310434,4.938238124794057,1.0582572955451837,4.574773840804972,54,17,1:0.35:0.15,4848,5360.505434016283,6.619568011748398,79.3211243294668,1.1522373412346552,1.6007788470511035,2.207377413629408
9502084,2023-06-15 23:45:20,Sour,Cans,Electronic City,12,16.010011552506565,4.512022523635259,1.0731761997229028,5.698328450624786,31,8,1:0.22:0.11,521,14348.551123099822,6.019725773460209,73.11287427926709,3.805028546173131,2.889272240386421,2.067270997179348
5769587,2023-06-10 12:38:34,Porter,Cans,Koramangala,19,23.98296226608856,4.782731685361058,1.0558859900807545,4.585057052161003,22,11,1:0.47:0.22,4064,2470.659204820683,8.587690849040888,78.85172872132904,3.5331165892481926,1.9815479885399467,4.6978294011058335
9439096,2023-07-07 16:45:54,Stout,Pints,Malleswaram,15,15.631519759719309,4.84535389345348,1.0601588443669083,4.757219562580989,37,14,1:0.43:0.27,2663,6758.617263313657,6.214934624317294,87.78398701734541,4.713301672411748,3.764720808086456,2.543698103860876
8798862,2023-06-20 11:40:05,IPA,Bottles,Indiranagar,19,21.574920420057463,5.277797272305678,1.073675925357228,4.614853899602309,44,16,1:0.43:0.19,4015,12570.580390543715,7.5956520660627955,81.21804114060853,3.251482267492351,3.4694829661197586,1.7587190603007188
1979181,2023-06-19 06:02:31,Stout,Bottles,Electronic City,13,23.543374484899395,4.56041933822258,1.0612057403971262,5.461436701616071,41,7,1:0.39:0.19,2729,11269.146813425255,8.338611704388473,83.43294174177429,2.1544908539633862,2.527984437301417,2.925517104529003
2893950,2023-08-06 17:04:30,Ale,Cans,Electronic City,19,17.159327739215325,4.648049932032684,1.0373472529256564,5.132798796187219,30,8,1:0.33:0.15,3873,17237.89150943832,6.487211428126413,86.83415064844122,3.921350300467804,2.374043926346669,2.931193272439488
45258,2023-06-04 14:12:37,Wheat Beer,Kegs,Yelahanka,15,23.64487147022155,5.312481323750279,1.062719105035549,4.667550657094409,59,13,1:0.45:0.18,593,10557.630345885716,7.059779864915466,87.95354871219286,1.9937480237709977,3.2279984922190845,3.043506967099266
9258129,2023-07-02 14:59:17,IPA,Cans,Whitefield,15,16.290186223965172,5.096549474611277,1.0653849467133958,4.542214190293415,32,19,1:0.49:0.20,4774,4049.88909053159,6.690253392732354,80.98169788084299,2.10176896102555,1.7449972607772644,1.2606985656184024
1245664,2023-08-05 16:30:36,Wheat Beer,Pints,Rajajinagar,17,20.17795448630706,5.094134120391868,1.0603043129399512,5.219866410654536,38,15,1:0.47:0.29,2508,19855.146131381025,9.811544963985911,76.43295479091856,3.721241545359567,3.633767978123299,2.994996549873591
56666,2023-06-14 17:09:59,Lager,Pints,Electronic City,12,20.1413086871771,4.905952144242057,1.0627914829400311,4.672860849568758,40,9,1:0.47:0.29,3927,18582.260681092564,8.567127345714447,87.14391587216326,4.438907814797078,4.336976540091472,4.899758464661637
5032040,2023-07-28 02:25:04,Ale,Pints,Koramangala,13,17.92108297811771,5.333141155667236,1.0792659260543775,5.443645040791081,40,8,1:0.47:0.23,3967,4005.705471141053,7.035122104474048,79.2554013726218,4.49234670544828,2.466403459550061,2.269270985643526
4376800,2023-07-08 17:18:59,IPA,Pints,Jayanagar,10,17.487705361662435,4.720623008768342,1.0381911822582748,5.8789892282748095,58,9,1:0.41:0.18,1887,18876.24979880236,7.251607915497107,72.24812325250412,3.3372164078911,2.2739298020554606,1.5080937268509542
4994619,2023-05-30 09:59:48,Ale,Bottles,HSR Layout,18,22.92671114801141,5.343422208631504,1.0552033643393388,5.035794464690111,40,15,1:0.23:0.21,599,8587.094551388676,7.745382870966991,82.01614335004757,2.1036742101172816,3.5945411471212174,3.984981411813013
222019,2023-07-11 20:35:36,Ale,Bottles,Jayanagar,19,17.361509930474803,4.942110548572163,1.0770291324672387,5.951000945984136,57,19,1:0.38:0.29,1171,5045.144249139435,6.612069617410927,78.61623690777265,2.664825057005619,2.1718793124511917,1.9373965108122888
1200973,2023-06-29 21:32:53,Stout,Kegs,Malleswaram,11,17.53237072101545,5.045842760676225,1.0654317612733597,4.875681138570522,21,15,1:0.20:0.24,1893,13282.315326130942,9.401969923868128,70.64702093927461,1.6895719220816674,4.807033662322564,3.238622804056383
3012931,2023-07-31 22:06:41,Porter,Bottles,HSR Layout,11,24.61964995608048,5.4205242204925765,1.0388703015298273,5.468952573050953,28,14,1:0.34:0.24,4028,7835.756335934544,7.38855875345001,75.51257143969578,1.384396764888108,1.990221551318208,3.747418295615201
6956086,2023-07-08 12:30:25,Porter,Cans,Electronic City,16,23.000967582749592,5.035620244234807,1.0537695607116364,5.278193945219876,40,11,1:0.33:0.26,1714,13055.104206686776,8.859118684080604,74.86009192005616,1.751559488409801,2.372480446336517,3.3248612796932986
9793879,2023-05-29 22:06:08,Wheat Beer,Cans,Whitefield,12,20.34855635610525,5.174134232945402,1.0713034618864927,4.769698624066891,52,18,1:0.26:0.26,1744,1064.506936705087,8.889390201024419,81.57592426382182,4.281858789708666,4.172901920562177,2.585115116919227
8748663,2023-06-11 20:24:46,Sour,Kegs,Yelahanka,17,16.289836497004934,4.989347436578404,1.0610676261452614,5.120483446131762,45,19,1:0.33:0.17,1811,15479.979347127295,8.045660151825091,74.98940337776956,4.517688997764389,1.673218362932304,2.6303977958833555
9698345,2023-07-06 18:13:33,IPA,Cans,Whitefield,14,16.51229155202899,4.770447974250709,1.0672745591539667,4.625751945001161,48,18,1:0.38:0.16,1717,8310.609179282552,9.159550314990144,77.82919502871965,4.623730121529178,3.841961621935879,4.353854908735362
119348,2023-07-26 23:56:25,Sour,Cans,Rajajinagar,16,17.899719450943817,5.44364557035946,1.0348116497704671,5.251927771934313,23,5,1:0.49:0.15,1548,9445.529875887963,8.001514360421476,77.41312861180505,3.250277240204309,3.3713995761787627,2.0756604233576765
6765529,2023-06-03 15:05:22,Wheat Beer,Pints,Koramangala,15,21.465949679470132,4.733340786445233,1.079461301898515,5.382576182861731,47,13,1:0.29:0.10,1371,10101.43544595996,6.3788198066362565,73.44385899457063,4.953413133987853,3.738178944068266,4.105018462256854
170418,2023-06-30 00:35:08,Sour,Pints,Electronic City,18,24.8066038411161,4.77360551716938,1.0355847092599249,5.7802752707033465,25,17,1:0.23:0.29,4612,8411.2368292637,7.902989354453648,77.32026282553552,4.198221640644238,3.312289410151496,1.4493221091798598
1243026,2023-05-27 18:42:15,Ale,Kegs,Electronic City,17,17.671222260298105,4.877865036459088,1.0435640126058765,5.65561915921581,40,7,1:0.44:0.25,2290,15399.132133601986,7.087067054323335,75.02403957067585,2.8932151618476825,3.492833832147278,4.0910290413042585
5935363,2023-06-26 01:10:14,Pilsner,Pints,Malleswaram,12,15.35881362725291,5.350345079586515,1.0503604599975238,5.768304773955522,55,14,1:0.38:0.24,2514,17869.376276467858,6.360952677351345,78.01136478422154,1.608921870715101,2.687510405301719,3.360798576064562
9532600,2023-06-21 04:20:53,Wheat Beer,Kegs,Electronic City,15,24.08950199627258,5.343248699647638,1.064022307494264,5.867447191139588,44,7,1:0.32:0.18,3009,14954.144820982054,9.438955836929471,85.75175064113039,4.541923927032023,2.5738323346922964,2.9800842616798
1841164,2023-07-23 11:14:18,Pilsner,Bottles,Yelahanka,14,21.166693107942063,4.844339183602998,1.068936016588047,5.810409136659369,37,12,1:0.35:0.30,3356,18318.479254568083,8.414023135043927,78.73810035055473,1.495650879401059,4.652007623846913,3.3428340767901665
1333763,2023-07-21 06:25:08,Pilsner,Cans,Yelahanka,17,23.399307280900288,5.342034948188545,1.0712882195142734,4.939512323659834,26,18,1:0.24:0.16,746,8978.234555583032,6.613616309321937,79.97384810736682,2.3661787194929174,2.019109981055438,2.228115162933757
8041800,2023-06-01 12:21:59,Porter,Pints,Indiranagar,11,20.909546862092668,5.499430098258777,1.0325173749583318,4.542817906519964,35,9,1:0.25:0.15,673,15193.688937879988,6.863205815958684,74.50108590813014,4.959787262735925,4.9860104616723575,1.4995829720388936
608040,2023-06-14 13:20:08,Pilsner,Bottles,Malleswaram,13,21.356024483041733,4.878061498301862,1.031249432026456,5.811050481504598,59,14,1:0.30:0.30,4118,16542.23968988019,8.387227000254107,86.36182559877,3.726850597544765,4.651549710337948,1.4712308246300516
7873884,2023-07-28 12:15:26,Wheat Beer,Pints,HSR Layout,10,15.135869288790811,5.354444687113856,1.0735046848288945,5.06936655804031,25,18,1:0.40:0.11,2319,19802.559457991996,7.737989834172946,83.89954758214982,3.284530545094493,1.7188759107173293,3.175281516362967
8951986,2023-05-29 14:38:13,Sour,Kegs,Whitefield,13,17.295053274266984,4.554481981253236,1.0493418473320375,5.736451011672912,33,5,1:0.28:0.14,3905,6014.796959553394,7.746844918867566,89.63087474178442,1.2170909181768317,1.953369967354441,4.620564275172709
6645197,2023-07-09 10:36:46,Wheat Beer,Pints,Yelahanka,12,23.046822483305355,5.072507526198639,1.0517631992647267,5.482948577863306,42,13,1:0.46:0.26,643,19621.796091603654,7.259310131738771,89.47784534687042,2.491499734741661,4.293470761713507,3.0909694304588777
2008756,2023-06-25 18:40:39,Wheat Beer,Pints,Jayanagar,12,20.23435745453828,4.827806628146905,1.0779306291130566,5.016487909066032,31,11,1:0.34:0.20,3789,15798.639118467298,6.299094817500924,78.79768225101779,1.2921724084057788,1.8484288234623287,3.041320904587207
2667805,2023-07-14 20:19:22,IPA,Cans,Malleswaram,14,15.03570652732062,4.721260245446422,1.0411846354058456,5.917917068467277,46,7,1:0.29:0.20,653,17413.2785878106,9.194779986969372,87.5299744367595,1.2473467862915726,1.092993281132168,1.295882958025122
856672,2023-06-24 15:23:06,Stout,Kegs,Malleswaram,13,15.165274191036213,5.492665418878405,1.0704090193390758,5.006592689306855,49,16,1:0.34:0.12,4964,13987.374790472615,7.737707599980352,70.21903511777845,3.951818229280083,2.3140899121039697,4.895426764174784
3649389,2023-08-23 06:28:44,Sour,Cans,Rajajinagar,12,21.70493913974256,4.947607263117471,1.0312453387000522,5.953909716176236,36,15,1:0.26:0.20,4278,1619.2795368891648,9.51999066408333,88.13571344695343,1.1579506219324536,3.050895610800289,4.521342671196518
9157930,2023-09-06 06:38:13,Wheat Beer,Kegs,Yelahanka,10,24.078025844373844,4.898105112956149,1.0522259898966813,5.83687647024569,34,17,1:0.47:0.10,4230,16781.99545341143,8.039403732727136,74.4032198354012,2.052933998134207,4.14983161211492,3.613498362934771
889620,2023-08-28 12:51:50,Stout,Bottles,Koramangala,11,20.06397726431318,4.592531526420137,1.0446385992236251,5.666609954583151,52,18,1:0.32:0.16,4452,6522.408465784141,8.251309882757875,84.22032510207848,4.5262164018022,3.418541006771003,1.6571845332793185
6214032,2023-08-27 10:39:58,IPA,Pints,HSR Layout,10,17.079076119428102,5.350641720741307,1.0598978092532878,5.053795149307809,57,19,1:0.31:0.20,3085,17919.102491388254,6.201935514812762,86.12365274176278,1.1874362981780773,1.589054288997484,2.1829706179183264
7587968,2023-10-06 16:54:38,Wheat Beer,Cans,Yelahanka,14,24.447451492251947,4.827492772311313,1.0786894558579183,5.540151952297052,25,15,1:0.41:0.25,2785,4871.797334670038,7.546767960130341,76.81787156765975,3.424692698475711,3.6919622454593184,4.636044879930429
9357575,2023-08-31 21:55:29,Wheat Beer,Cans,Rajajinagar,18,23.13980963061813,5.098651730378969,1.0337361879633198,4.539426956052703,41,19,1:0.22:0.16,1494,17363.493208788124,6.038835532440471,87.68906245468453,2.9942782348987707,4.850196039979291,4.581563401233186
4684197,2023-09-08 14:04:15,Stout,Bottles,Electronic City,17,17.807347342402565,5.096162332119932,1.0681383115292675,5.331996410067509,47,8,1:0.48:0.23,2828,2856.2470706978784,6.29657454999113,84.88433367588584,4.815976283721867,1.428646258435478,3.386601381226223
1357076,2023-10-11 13:40:00,IPA,Kegs,Indiranagar,19,18.03360270462624,5.025856733764271,1.0356254869522026,4.777599013421689,56,18,1:0.21:0.23,3055,2918.8428109933293,6.077430321985927,77.66256243303356,3.8932204492972033,4.303931028579315,3.539637421182611
4545728,2023-08-09 01:53:07,Wheat Beer,Pints,Whitefield,18,20.24184250075817,5.4699821811619,1.0369087866626066,5.811212197612906,22,15,1:0.38:0.29,4675,3407.4557186143425,6.259262134864352,82.42449534491699,2.252868274169688,4.876529181029694,3.0970965982565875
2447101,2023-10-02 20:31:05,Porter,Kegs,Electronic City,17,21.432454967125302,4.7737035336264855,1.0628089005455414,5.479760421401073,42,9,1:0.21:0.28,1961,9069.377946305967,8.602724857065834,73.25150588705911,3.2555643575434257,3.7143807488006098,2.202488134230612
3874059,2023-10-15 22:06:38,IPA,Cans,Yelahanka,15,15.465518398542905,5.35599391054124,1.075892834762105,5.246968546198826,35,9,1:0.44:0.19,2858,7142.114436549755,6.825819445861333,80.46901906998032,1.046677574936112,3.0863043262083623,4.356592906693396
227828,2023-09-22 05:16:05,Sour,Bottles,Yelahanka,12,21.41337570213805,4.927121597444772,1.0370460773108556,4.91598573033848,31,5,1:0.47:0.17,4186,9674.64082589289,7.094733033581051,81.38408040256759,1.836623546978112,4.455966950397247,1.5832522266042393
7289431,2023-09-10 18:30:43,Porter,Cans,Whitefield,17,18.732550465054334,5.268061359198759,1.0570964242715295,5.671696194638464,56,15,1:0.48:0.11,2617,19815.228022102645,9.895905550767155,80.62752964726018,3.505374590663938,2.593752975634976,4.829594567350603
1429436,2023-09-07 15:37:11,IPA,Kegs,Indiranagar,11,15.292991105365363,5.244518490470837,1.0329842570056915,5.328153482702984,36,7,1:0.32:0.28,2213,5787.186688312623,6.3156900976365495,79.5574875354383,4.79307639591296,4.063718140427778,4.480241164722035
6616633,2023-08-23 01:56:45,Porter,Bottles,Whitefield,16,20.442877032119814,4.576765299192954,1.065711535377018,4.854904255543058,47,7,1:0.46:0.29,1496,11717.591527123972,8.917505490573127,73.4431250075454,3.273956191956549,4.244193889806904,3.4724068066260387
3202199,2023-10-08 07:05:32,Pilsner,Kegs,HSR Layout,10,20.738023856828708,4.927515986190164,1.049923616894901,5.095135976749514,41,5,1:0.34:0.20,3731,12056.998707227927,7.523079028570234,71.46752501184096,3.6645378142304192,2.078950104709811,4.877107327201366
374285,2023-08-19 22:42:46,Porter,Bottles,Whitefield,18,24.79270281161645,5.290959197577655,1.071812050299648,5.320742424107728,51,6,1:0.23:0.17,4390,12711.572782327645,9.891588180577326,83.66066017784087,2.039017382166,3.228685008297196,1.3901262299160266
7113552,2023-09-17 04:41:33,Stout,Pints,HSR Layout,15,20.04020492917438,4.502360888062126,1.0385931808752653,4.826369475605769,20,14,1:0.41:0.27,3176,15090.396374906357,6.86393573672418,70.03111120507532,4.831155607232869,3.2178203825685454,3.2102380168980518
5901467,2023-08-27 13:56:54,Wheat Beer,Bottles,HSR Layout,17,16.333219336482077,4.667885820175079,1.0339984094206842,5.999514350830864,26,6,1:0.23:0.14,4500,6295.836055715613,7.635564880608877,73.73545958118827,2.9028377217341284,1.658621517691789,3.069339796696817
6168436,2023-09-10 18:03:05,Sour,Bottles,Yelahanka,16,23.665131406731494,5.369304776816012,1.0626734650016847,4.748595491073449,48,9,1:0.26:0.12,1247,5520.050304297031,8.10859763037628,84.97338071218172,2.308499428095648,2.6960119942229057,4.519524762142442
9652739,2023-09-21 18:03:33,Lager,Cans,Koramangala,17,23.610396441915118,5.0896576099389454,1.0560997765517686,4.527187881516677,32,15,1:0.48:0.22,4786,15628.905982664292,6.608308785308486,70.17680281692346,4.089912621984947,4.278574277093039,4.068635070976461
863091,2023-09-05 12:02:58,Lager,Kegs,Yelahanka,19,19.38124261848316,5.12689059676221,1.0672669715394043,5.847391298942803,47,10,1:0.39:0.13,608,18653.08616918448,7.6227150957162255,82.89029694444217,3.355332926972606,4.378057364851025,3.2054798512117584
6937084,2023-09-02 11:03:54,Ale,Bottles,Koramangala,10,15.74684441704242,5.015897589306772,1.033965962156742,5.62216284589115,33,14,1:0.35:0.14,2081,11915.517876835527,7.939267887499518,83.66762925102881,4.514001632037954,1.1520469497162673,1.9041356566033405
8099543,2023-08-19 03:08:24,Wheat Beer,Cans,HSR Layout,13,23.991674996607024,4.691918784973634,1.039846637715951,5.101410530013279,34,12,1:0.40:0.29,3574,17389.422928072643,7.408038290273883,74.53620030678363,3.061692998385983,3.935143457684624,4.791050898206182
8899773,2023-10-13 01:29:54,Ale,Kegs,Marathahalli,18,23.37348585367152,5.247161155741273,1.0773419030339064,5.536767017282136,32,15,1:0.21:0.20,3266,14854.728720284467,9.932901861089578,89.26543370740788,2.859482663711585,4.5345158574029325,1.8866783440215256
5230413,2023-08-25 11:50:20,Stout,Bottles,Malleswaram,13,24.502109841129887,5.279894943150865,1.0503091501583284,5.099118268227574,59,5,1:0.49:0.30,624,1487.2500154212453,6.57156364705568,88.34135930601357,4.807697823117963,3.998316300355565,1.2967674275200485
2497770,2023-08-08 14:27:09,Lager,Cans,HSR Layout,15,23.165231145898428,5.424445295069155,1.057262522929274,5.386416012971886,49,13,1:0.26:0.18,1036,19268.63914344951,9.915747332049056,73.78687096736243,2.804457102874633,4.780787335252308,2.049975159638818
7186089,2023-08-31 03:24:21,Ale,Bottles,Yelahanka,11,23.97812329603228,5.230885285586892,1.0678161321753123,4.884989891207347,31,12,1:0.50:0.19,2481,12494.239743240618,6.94844195005822,76.3767080731608,4.10247700705811,1.8735898399026665,3.68888750526148
4307416,2023-10-08 20:20:36,IPA,Pints,Whitefield,16,22.804226229838665,5.29754664871671,1.064814680294227,4.620400967281367,23,17,1:0.43:0.25,2059,18943.946588274208,6.771919586091482,80.53640944356547,1.392026573479697,2.2296159722214286,1.1132016606221518
3622941,2023-09-14 10:08:47,Sour,Bottles,Rajajinagar,13,17.01717166723715,4.789605437657968,1.0595131924775754,4.635701095346713,35,13,1:0.23:0.19,1041,8603.981740504769,6.809737070437073,75.41724568655667,1.4374436942972788,3.796118371174511,2.726173381812194
2232080,2023-08-19 20:00:24,IPA,Kegs,Electronic City,11,23.65587230673061,4.910374533425569,1.0385076075633457,4.66522168060192,46,15,1:0.46:0.28,1782,7981.022665797498,9.807664581114036,74.7101472892417,1.6218154647397487,3.73601633509147,1.518093650452498
6028354,2023-09-14 23:33:51,Porter,Bottles,Malleswaram,16,18.245455740465022,4.6187312839468415,1.0751402815944913,5.375762226895271,21,7,1:0.38:0.18,4841,2227.622279762204,6.493818002146568,79.9382465793361,3.235713612472496,2.483189765456077,2.895197890328081
768075,2023-09-10 04:01:24,Pilsner,Pints,Yelahanka,19,21.34086700010115,5.38056274752809,1.0484785959597616,5.141264333780027,48,14,1:0.37:0.28,843,5960.759759466099,9.80754417480117,88.62540705799698,2.413403389174314,3.847321431149607,1.6054185894985973
6510015,2023-08-19 17:47:48,Wheat Beer,Cans,Yelahanka,10,22.65317818436345,4.546318030386573,1.0464523048834682,5.254208318226279,42,9,1:0.40:0.29,3783,2112.219361450423,8.905143257001058,76.97375466627255,4.70183488179101,1.3820318663623254,1.5839533760780098
1525230,2023-09-03 06:37:35,Porter,Bottles,Malleswaram,13,17.396915231034512,4.845478895762756,1.0679820651735932,5.728340298519343,21,10,1:0.40:0.28,3065,3420.228587944696,6.563784695228426,76.44732753311497,4.629505983695706,3.754142835998864,3.266438939019238
5518501,2023-10-09 16:57:13,Sour,Kegs,Whitefield,10,22.635298418061836,5.1381009391151045,1.0778677358591815,5.938992982306241,29,9,1:0.24:0.26,4457,15100.380854368725,7.162103358535081,75.4800760877918,2.11999762624484,1.327153980692275,2.5774835041915174
5342572,2023-10-11 17:04:55,Wheat Beer,Cans,Electronic City,18,22.97056151299902,4.675782233927381,1.0574189682798465,5.539598119128258,58,12,1:0.44:0.19,3609,4016.390469813172,9.19869720309098,72.83547530021275,3.098320438309308,3.7988986167632968,1.4906259006182605
1146565,2023-08-28 00:05:42,Lager,Cans,Marathahalli,12,18.06024317019845,4.934932482815202,1.04379403368011,4.501590746765234,42,6,1:0.34:0.15,4050,2273.424591446228,9.561576284342635,72.66891116082459,4.368451301976556,3.469941157803039,2.97869503699847
4097258,2023-10-12 07:29:49,Lager,Cans,Jayanagar,19,20.789104890681543,5.200230048625147,1.0647866715372247,5.807291870561966,25,7,1:0.43:0.29,3894,14033.599362746185,9.32312744512645,70.26108047920857,1.2916369937145005,1.0044660245343646,3.76713133964809
2392382,2023-09-15 14:42:20,Sour,Pints,Malleswaram,17,17.674675800116777,4.564727004177136,1.0537829646536323,5.406932401527335,58,11,1:0.42:0.16,4981,10970.608753832284,8.342800833043263,72.5252418424629,2.2096386093897347,1.506692690845103,3.675000693735196
4483866,2023-09-26 17:23:59,Lager,Kegs,Rajajinagar,11,16.105030976160137,5.376387530494814,1.040085084412929,5.925350770407056,28,13,1:0.22:0.19,4423,4806.8063077070365,9.065983425575965,75.36629122202052,2.6220906657989933,3.067541876989377,1.7930577189250734
1991666,2023-08-14 08:07:23,Wheat Beer,Kegs,Rajajinagar,11,15.622658081274125,4.55917727582001,1.0422122749488685,5.472941969617168,37,13,1:0.31:0.18,4740,19968.803073242147,8.362981672478991,78.64825220128398,1.7867946233516545,1.6090554802364618,1.395540848945704
5551677,2023-09-13 01:50:53,Sour,Kegs,Koramangala,18,23.830692604670865,5.110232700397989,1.0771241916746592,4.525302412429343,57,9,1:0.25:0.27,3194,6532.087802883187,9.371771646830156,89.49374985802378,1.374828138290571,2.206874236558184,4.771278327315006
6888489,2023-09-23 01:12:28,Wheat Beer,Pints,Electronic City,18,18.5113480691035,4.707970181824628,1.03982198652134,5.479735276010391,48,6,1:0.29:0.19,986,13055.01450465583,9.164766274698582,87.15987492378808,2.422691937039357,3.021247956585693,2.299528023124437
9998038,2023-09-21 04:30:46,IPA,Pints,Koramangala,13,18.794465421117067,5.025741947656157,1.0360132828996496,5.055313206015105,22,8,1:0.43:0.25,4086,14459.23134393494,7.653016948992,87.6229412073768,4.0403447497302825,3.095554867493792,1.4854684167719636
5860278,2023-09-04 06:34:26,Ale,Kegs,Yelahanka,14,23.654510837841023,5.2885050756055545,1.0692717483058902,4.689105875129098,26,8,1:0.46:0.18,646,10476.621896820849,6.892743564049876,78.66736719937437,4.979972078880204,3.4215555553283643,1.8048855934227284
1976299,2023-08-29 19:08:27,Wheat Beer,Cans,Indiranagar,15,21.11334325992638,4.788192312603371,1.0649308215952824,5.023790786574088,45,18,1:0.27:0.20,1635,7283.838383603457,7.937819415511683,83.62131117509085,3.967988624495828,1.0228926211424318,2.2387124592628616
8471769,2023-09-23 16:37:11,Ale,Kegs,Marathahalli,19,22.14579469508817,5.242983682423756,1.0516845421252772,5.266128379166005,25,16,1:0.31:0.19,2499,5067.149415644269,7.67432691462486,89.15422985652827,3.0279985553342508,2.7406722548479907,1.8317056090983344
3983898,2023-08-20 14:06:34,Stout,Cans,Malleswaram,17,17.72914144014419,5.29818430917893,1.0563414029543603,5.5032246607225765,55,15,1:0.39:0.11,3694,7474.179526934266,8.888861864903884,87.6707622481444,1.4613410431739733,2.611798083434143,3.520099820969056
8004769,2023-08-27 13:26:39,Porter,Cans,Yelahanka,16,17.39586451188191,4.568540948127319,1.0455635497250988,4.926959949689299,27,11,1:0.42:0.12,4812,2971.07763479196,6.383093904284312,75.94638766884523,1.0491630308616695,2.09688126641878,2.9578112451746432
8426829,2023-09-14 22:59:56,Ale,Kegs,Electronic City,11,24.431091624275087,5.050502765311049,1.0494001205709529,5.693487149236621,30,12,1:0.31:0.18,703,18217.48338420889,6.501806586464523,75.18036791229288,4.407072766962756,2.0994484055785745,3.710753396888179
9286433,2023-09-11 01:18:15,Wheat Beer,Cans,Electronic City,18,23.878199805281334,4.928525693932529,1.051169871340243,4.690923058538408,40,18,1:0.23:0.28,2692,11907.51815341441,7.191099060311029,73.11179742730685,2.9024338133333547,1.8193541752549192,2.254613966390415
9173268,2023-09-08 10:45:09,Wheat Beer,Cans,Indiranagar,19,21.548131418281727,4.578310882203017,1.0774969161385084,4.563934027864795,47,14,1:0.45:0.20,3623,19512.023186443093,7.54162837633367,81.77063382265926,3.340233822302864,2.89888376889625,2.453958322972558
6941253,2023-10-05 03:13:43,Wheat Beer,Pints,Electronic City,14,19.16432979751704,5.374675658341957,1.034642360304146,5.22733351882648,33,9,1:0.35:0.20,3003,19325.93462104139,9.328002496223606,74.37680774362052,1.3477065540126074,3.215472810673412,4.285757143257428
6907929,2023-08-22 13:31:23,Sour,Cans,Koramangala,19,23.987594018946137,4.933893828270015,1.0768130591682616,5.023182466171308,40,5,1:0.35:0.13,2828,9011.676900165776,7.094409420719318,72.0630862125853,4.316228764123486,3.969542429315174,1.933851960761108
644979,2023-09-10 19:12:02,IPA,Bottles,Marathahalli,10,21.148914030257583,5.4916328663513205,1.0504443778865007,4.647953434026562,39,6,1:0.20:0.21,2195,8633.489976497469,6.258728556844908,70.76225802695684,1.5418090750094002,3.067674785834673,4.994688488803006
8830806,2023-09-15 05:25:21,Sour,Bottles,Indiranagar,12,15.500066430130955,5.3505302463123,1.0626006569125923,5.2363661498896485,29,8,1:0.39:0.21,4195,9310.684874089162,6.046089110150339,71.29498903835858,3.459843535701255,3.402403169970799,4.676607974621257
4071712,2023-10-16 23:34:49,Pilsner,Kegs,Jayanagar,11,22.65801980869969,4.941482156249481,1.0378300507262777,5.119233374388329,48,15,1:0.38:0.16,1155,5204.640211705254,7.714779525187303,72.81582803010944,3.617001092597203,4.808698766122627,3.972828025486588
4760568,2023-10-14 12:15:58,Porter,Kegs,Malleswaram,11,18.49691968206972,5.136136896756026,1.0444446044956648,5.06909331583727,51,13,1:0.41:0.22,1678,6572.334847264342,7.420792940418224,87.46133443723699,4.897765220907512,2.2336028990745684,3.144374317542084
2370650,2023-09-09 22:08:14,Wheat Beer,Pints,Whitefield,13,18.017077757806604,4.645755771908646,1.035252822397518,5.260216438339183,53,18,1:0.28:0.26,4782,10114.206501862916,6.502739495151559,88.6596461342744,1.5005181933362608,2.323311548688284,4.918517664686863
2923522,2023-10-08 13:00:10,Wheat Beer,Pints,Yelahanka,18,24.141539645708058,5.262439565276726,1.0443732919156148,5.172828512934236,23,5,1:0.46:0.21,630,12591.521188852816,8.668691388192109,78.10530386088865,1.3862643439700584,3.6514982813312207,2.967637451992648
453232,2023-10-02 05:58:34,Stout,Cans,Malleswaram,16,20.72421973723512,4.680902004302192,1.0305338546866614,5.026913779187678,27,7,1:0.32:0.27,1706,1767.112243850921,9.488952174592768,76.58458487375276,1.244815823740073,4.439121170546018,2.8608256282264115
5441957,2023-09-18 13:48:57,Sour,Bottles,Rajajinagar,19,21.436619497372423,5.117820294262169,1.0387574692561408,5.735646238924235,21,5,1:0.39:0.25,4289,2355.568772361375,6.9112252109361485,85.25098040470849,2.6252220424690287,4.388050775908992,4.320921323979101
2013740,2023-08-23 19:05:23,Wheat Beer,Cans,Indiranagar,17,19.68047047847005,4.763439172399938,1.0793821818428688,4.72909364855032,34,18,1:0.33:0.22,3390,19484.14927896443,7.603555568314791,80.80355957536369,1.1563245152652335,3.7151164768348006,2.082264383158732
2182585,2023-08-28 02:49:40,Lager,Pints,Yelahanka,11,16.67885753117722,4.682851838838291,1.0793755855309872,5.395512307323633,58,14,1:0.39:0.13,3194,4175.037907770065,8.107171583237959,79.69598361755232,3.750089835728233,2.204443259631157,2.654702566080568
8759590,2023-08-22 16:24:12,Sour,Bottles,Malleswaram,18,18.6367009263598,5.437506105092736,1.0315183882759544,4.810033048197493,56,19,1:0.21:0.24,2611,6087.212507049246,6.464100067177947,88.96839005766603,3.340437810152098,3.65330594336944,2.8345009430990538
